customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST06161,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,Yes,No internet,Two year,Yes,Electronic check,53.41,140.54,No
CUST06162,Female,0,No,No,68,No,No phone service,No,No internet,No,Yes,Yes,No,No,One year,No,Electronic check,71.21,4735.85,No
CUST06163,Male,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet,One year,Yes,Electronic check,78.8,3340.96,No
CUST06164,Male,0,Yes,No,27,Yes,Yes,DSL,No internet,No,No,Yes,Yes,Yes,Two year,No,Mailed check,44.55,1038.5,No
CUST06165,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card,70.94,4117.11,No
CUST06166,Female,0,No,No,3,No,No phone service,DSL,Yes,Yes,No internet,Yes,Yes,No,Month-to-month,Yes,Mailed check,43.9,176.28,Yes
CUST06167,Female,0,No,Yes,4,Yes,No,DSL,No,Yes,No,No internet,No internet,Yes,Month-to-month,Yes,Bank transfer,41.3,409.45,Yes
CUST06168,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet,One year,No,Mailed check,75.04,359.86,No
CUST06169,Female,0,Yes,No,6,No,No,No,No internet,Yes,No,No,No,No internet,One year,No,Credit card,41.44,322.59,No
CUST06170,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No internet,Yes,No,Yes,No,One year,Yes,Bank transfer,55.83,324.91,Yes
CUST06171,Male,0,Yes,No,20,Yes,Yes,DSL,No,No,Yes,No internet,No,No,Month-to-month,Yes,Electronic check,87.85,1871.82,Yes
CUST06172,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet,No,Two year,Yes,Mailed check,53.74,0.0,Yes
CUST06173,Male,0,No,No,11,Yes,No,No,No,No internet,No,No,No,Yes,One year,No,Credit card,18.21,257.6,No
CUST06174,Male,0,No,No,6,No,No,No,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer,83.42,409.99,Yes
CUST06175,Male,0,Yes,No,22,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card,77.74,1764.08,Yes
CUST06176,Female,1,No,Yes,72,Yes,No,Fiber optic,No internet,Yes,No,No,No,No,Two year,Yes,Electronic check,115.33,8244.4,No
CUST06177,Male,0,Yes,No,17,Yes,No phone service,Fiber optic,No,Yes,No internet,No,Yes,No,One year,Yes,Credit card,78.67,1324.73,No
CUST06178,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No internet,No internet,Yes,One year,No,Electronic check,55.08,604.98,No
CUST06179,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,33.42,332.19,No
CUST06180,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,No internet,No internet,Yes,No internet,Two year,Yes,Mailed check,82.79,3008.04,No
CUST06181,Male,0,No,No,1,Yes,Yes,Fiber optic,No internet,Yes,Yes,No,No,No internet,Month-to-month,Yes,Electronic check,24.95,23.14,Yes
CUST06182,Male,0,Yes,No,72,Yes,No,DSL,No internet,No internet,Yes,Yes,No,Yes,Two year,No,Bank transfer,64.55,4771.23,No
CUST06183,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card,55.88,612.89,No
CUST06184,Female,0,Yes,Yes,9,Yes,Yes,No,Yes,Yes,No internet,No internet,Yes,Yes,Month-to-month,Yes,Credit card,70.06,790.26,Yes
CUST06185,Male,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,No,No,No internet,Month-to-month,Yes,Bank transfer,75.8,5423.53,Yes
CUST06186,Male,0,Yes,Yes,65,No,No,Fiber optic,No,Yes,No internet,Yes,No,Yes,Month-to-month,Yes,Mailed check,73.38,4932.77,No
CUST06187,Female,0,No,No,24,Yes,No,DSL,No,No,No,No,No,No internet,One year,Yes,Credit card,100.3,2440.4,No
CUST06188,Female,0,No,Yes,0,Yes,No phone service,Fiber optic,No,No,No internet,No internet,No internet,Yes,One year,No,Bank transfer,63.93,206.48,Yes
CUST06189,Female,0,Yes,No,33,Yes,No,No,No internet,No internet,No,Yes,Yes,No,Month-to-month,Yes,Credit card,73.24,2432.69,No
CUST06190,Female,1,No,No,9,Yes,Yes,Fiber optic,No internet,No,No,No,No,No internet,Two year,Yes,Credit card,86.72,624.09,No
CUST06191,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,64.57,686.53,No
CUST06192,Female,0,No,No,4,No,Yes,Fiber optic,No,No internet,Yes,No,No internet,Yes,One year,No,Electronic check,35.22,140.2,Yes
CUST06193,Female,1,Yes,No,17,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,50.42,1020.19,No
CUST06194,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No internet,Two year,No,Credit card,63.74,1863.48,No
CUST06195,Female,0,No,No,7,Yes,No,Fiber optic,Yes,No internet,No,No,No internet,No,Month-to-month,No,Credit card,49.28,254.61,Yes
CUST06196,Female,0,No,No,67,Yes,No,No,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer,115.1,7733.68,No
CUST06197,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No internet,No,Yes,No,No internet,No,Two year,No,Electronic check,50.78,285.34,No
CUST06198,Female,0,No,No,1,Yes,No,Fiber optic,No,No internet,No,No internet,No internet,No internet,Month-to-month,No,Electronic check,76.73,201.78,Yes
CUST06199,Female,0,Yes,Yes,24,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card,67.68,1427.96,No
CUST06200,Male,0,No,No,45,Yes,Yes,No,No internet,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,84.93,3750.56,No
CUST06201,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No internet,Yes,No,No internet,Month-to-month,No,Bank transfer,41.8,3093.86,No
CUST06202,Male,0,Yes,No,34,Yes,No phone service,Fiber optic,No,No,Yes,No internet,No,Yes,Two year,No,Credit card,102.53,3479.74,No
CUST06203,Male,0,No,Yes,5,No,No phone service,No,Yes,No internet,Yes,No internet,Yes,Yes,Two year,No,Credit card,41.17,276.74,No
CUST06204,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet,One year,Yes,Mailed check,102.68,7379.84,No
CUST06205,Male,0,Yes,No,60,Yes,No phone service,DSL,Yes,No,No internet,No,No,No,Month-to-month,No,Mailed check,56.31,3482.52,No
CUST06206,Female,0,No,Yes,4,Yes,Yes,DSL,No,No internet,Yes,Yes,No,No,One year,Yes,Bank transfer,76.91,241.46,No
CUST06207,Male,0,No,No,19,Yes,No,DSL,No,No,No,No internet,Yes,No,One year,Yes,Mailed check,36.05,659.83,No
CUST06208,Male,0,No,Yes,19,Yes,No,Fiber optic,No,No,No internet,No,No,No,Month-to-month,No,Bank transfer,44.72,844.33,No
CUST06209,Female,0,Yes,Yes,14,Yes,No,No,No internet,No internet,No internet,No,No internet,No,One year,Yes,Electronic check,50.11,629.04,No
CUST06210,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,No,No internet,Yes,Two year,Yes,Credit card,80.17,5783.95,No
CUST06211,Male,1,Yes,No,1,Yes,Yes,No,Yes,No internet,No,Yes,Yes,No internet,Month-to-month,Yes,Credit card,55.49,11.86,Yes
CUST06212,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No internet,Yes,No internet,Yes,No,Yes,Month-to-month,Yes,Credit card,67.15,1575.98,No
CUST06213,Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No internet,No,No,Month-to-month,Yes,Mailed check,36.38,208.4,Yes
CUST06214,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Mailed check,63.41,1003.53,No
CUST06215,Male,0,No,No,36,Yes,No,Fiber optic,No,No internet,No,No internet,No,No internet,Month-to-month,No,Electronic check,93.75,3430.1,Yes
CUST06216,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,36.98,246.21,Yes
CUST06217,Female,0,Yes,Yes,11,Yes,No phone service,DSL,No,No,Yes,No internet,No,No,Month-to-month,No,Mailed check,53.9,533.95,Yes
CUST06218,Male,0,Yes,No,72,No,No phone service,No,Yes,No,No internet,No,Yes,No internet,Month-to-month,No,Bank transfer,98.73,7196.33,No
CUST06219,Male,0,Yes,Yes,34,Yes,Yes,DSL,No internet,No,No internet,No,No,No internet,Month-to-month,Yes,Electronic check,41.28,1414.83,No
CUST06220,Male,0,Yes,No,20,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No internet,Month-to-month,No,Mailed check,40.56,918.59,No
CUST06221,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,61.04,508.11,Yes
CUST06222,Female,0,No,Yes,13,Yes,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,51.37,558.34,No
CUST06223,Female,0,No,No,35,Yes,No,Fiber optic,Yes,No,No internet,No internet,No internet,No,Two year,Yes,Electronic check,70.79,2646.27,No
CUST06224,Female,0,No,No,41,No,Yes,Fiber optic,Yes,No internet,No,Yes,No internet,No,Month-to-month,No,Mailed check,76.71,3200.48,No
CUST06225,Male,1,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,37.92,258.54,No
CUST06226,Female,0,Yes,No,26,Yes,Yes,No,Yes,No,No,No,No,No,One year,Yes,Bank transfer,89.13,2248.9,No
CUST06227,Male,0,Yes,Yes,2,Yes,Yes,DSL,No,No internet,No internet,No,No,Yes,Month-to-month,Yes,Mailed check,49.41,132.79,Yes
CUST06228,Male,0,No,No,0,Yes,No,DSL,No internet,Yes,No,Yes,No internet,No internet,Month-to-month,No,Electronic check,48.95,0.0,No
CUST06229,Male,0,No,No,19,Yes,No phone service,DSL,No internet,No,Yes,No internet,Yes,No,Two year,Yes,Electronic check,56.64,965.83,No
CUST06230,Male,0,No,No,6,Yes,No,DSL,No,Yes,Yes,No,No internet,No,One year,Yes,Electronic check,61.31,181.64,No
CUST06231,Male,0,Yes,No,1,Yes,Yes,DSL,No internet,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.83,47.93,Yes
CUST06232,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,21.66,807.33,No
CUST06233,Female,0,No,No,16,Yes,Yes,No,No,No internet,No,No,No,No internet,Month-to-month,No,Electronic check,70.03,1146.53,Yes
CUST06234,Male,0,No,No,38,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,49.94,1956.98,No
CUST06235,Female,0,No,No,26,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No internet,Two year,No,Electronic check,55.03,1407.55,No
CUST06236,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,49.32,1530.01,No
CUST06237,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,No internet,No,Month-to-month,Yes,Electronic check,45.62,185.68,Yes
CUST06238,Male,0,No,No,7,Yes,Yes,No,Yes,No internet,Yes,No internet,Yes,Yes,Month-to-month,Yes,Electronic check,48.09,441.94,Yes
CUST06239,Female,0,No,No,22,Yes,No,No,No,Yes,No internet,No internet,No internet,No,Two year,No,Electronic check,57.56,1317.26,No
CUST06240,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet,No internet,One year,No,Credit card,27.49,215.75,No
CUST06241,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,No internet,Yes,No,Yes,Yes,Two year,Yes,Credit card,70.09,2838.16,No
CUST06242,Female,1,No,No,17,Yes,No phone service,Fiber optic,Yes,No internet,No internet,No internet,Yes,Yes,Month-to-month,No,Bank transfer,75.38,1235.58,Yes
CUST06243,Female,0,No,Yes,6,Yes,Yes,No,Yes,No,No,Yes,No internet,No,One year,No,Electronic check,51.57,360.71,No
CUST06244,Female,0,Yes,Yes,23,No,Yes,DSL,No internet,Yes,Yes,Yes,No internet,Yes,Month-to-month,Yes,Electronic check,52.78,1184.26,No
CUST06245,Male,0,No,Yes,69,No,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,70.26,4840.03,No
CUST06246,Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No internet,No,Yes,Yes,No internet,Month-to-month,Yes,Electronic check,18.0,149.41,Yes
CUST06247,Female,0,Yes,No,2,No,Yes,Fiber optic,Yes,No,No internet,No,No,No,Two year,Yes,Mailed check,58.38,217.63,Yes
CUST06248,Male,0,No,No,44,No,No,DSL,Yes,Yes,Yes,No internet,No internet,No,Month-to-month,Yes,Bank transfer,75.88,3290.95,No
CUST06249,Female,1,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,54.64,146.98,No
CUST06250,Female,0,No,No,0,No,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,24.71,107.72,Yes
CUST06251,Male,0,No,Yes,10,Yes,No,Fiber optic,No internet,Yes,No,No,No internet,No internet,Month-to-month,Yes,Mailed check,51.89,371.66,Yes
CUST06252,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,No internet,No internet,No,No internet,Month-to-month,Yes,Bank transfer,48.79,743.3,Yes
CUST06253,Female,0,Yes,No,20,No,No,Fiber optic,No internet,No internet,Yes,No,No,Yes,One year,Yes,Bank transfer,80.01,1611.77,Yes
CUST06254,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No internet,No internet,Yes,Yes,No internet,Yes,Month-to-month,Yes,Bank transfer,74.76,1027.58,No
CUST06255,Female,0,No,Yes,58,Yes,Yes,No,No,No,Yes,No internet,No,Yes,Month-to-month,No,Mailed check,66.96,3787.8,Yes
CUST06256,Female,0,Yes,No,35,No,Yes,DSL,No,Yes,Yes,No,No internet,Yes,Month-to-month,Yes,Bank transfer,78.47,2624.01,Yes
CUST06257,Male,1,No,Yes,72,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card,79.25,5692.96,Yes
CUST06258,Female,0,Yes,No,15,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,76.52,1169.19,Yes
CUST06259,Female,0,Yes,Yes,2,Yes,Yes,DSL,No internet,Yes,Yes,No,No internet,Yes,Month-to-month,No,Mailed check,53.72,0.0,Yes
CUST06260,Female,1,Yes,Yes,72,Yes,No,DSL,No internet,Yes,No,No,No internet,No,Month-to-month,Yes,Credit card,120.0,8568.39,Yes
CUST06261,Male,0,No,Yes,0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,39.44,0.0,Yes
CUST06262,Male,1,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card,96.18,3550.05,No
CUST06263,Female,1,No,Yes,0,Yes,No,DSL,No,No,No,Yes,No internet,Yes,Month-to-month,Yes,Bank transfer,81.94,0.0,Yes
CUST06264,Male,1,No,Yes,34,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer,69.98,2373.68,No
CUST06265,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet,No internet,No,Month-to-month,Yes,Bank transfer,62.4,4150.16,Yes
CUST06266,Male,0,No,No,11,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,66.75,907.99,No
CUST06267,Female,0,Yes,No,6,Yes,No,DSL,Yes,Yes,No internet,No internet,Yes,Yes,Month-to-month,No,Mailed check,38.09,243.93,Yes
CUST06268,Female,1,No,No,6,Yes,No,No,No,Yes,No,Yes,Yes,No internet,Two year,Yes,Electronic check,57.69,524.24,Yes
CUST06269,Male,0,No,No,16,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,45.71,580.21,Yes
CUST06270,Female,0,No,Yes,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,80.52,394.4,Yes
CUST06271,Female,0,No,No,26,No,Yes,DSL,Yes,No,No,No internet,Yes,No internet,Month-to-month,Yes,Mailed check,63.7,1575.57,No
CUST06272,Male,0,No,No,11,Yes,No,DSL,No internet,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,60.65,642.31,Yes
CUST06273,Male,0,No,No,9,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,54.46,445.67,Yes
CUST06274,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet,No internet,Month-to-month,Yes,Electronic check,45.45,529.15,Yes
CUST06275,Male,0,Yes,Yes,18,No,Yes,No,No,Yes,No internet,No,Yes,No,Two year,Yes,Bank transfer,67.87,1331.75,No
CUST06276,Female,0,No,No,3,No,Yes,Fiber optic,No,No,No,No,No internet,No internet,Month-to-month,Yes,Bank transfer,65.32,96.65,Yes
CUST06277,Female,1,No,No,29,Yes,Yes,DSL,No internet,No,No,No,No,Yes,Month-to-month,Yes,Credit card,65.09,1822.43,Yes
CUST06278,Male,0,Yes,No,51,Yes,No,No,No,No,No,Yes,No,No,Two year,Yes,Electronic check,76.79,3892.94,No
CUST06279,Female,0,Yes,No,7,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,69.2,416.94,No
CUST06280,Female,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet,Month-to-month,No,Credit card,34.32,166.42,Yes
CUST06281,Male,0,Yes,Yes,34,No,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,64.48,2003.47,No
CUST06282,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,64.31,166.74,Yes
CUST06283,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,45.17,0.0,Yes
CUST06284,Female,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,63.39,1371.29,No
CUST06285,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,44.91,406.95,Yes
CUST06286,Male,0,Yes,No,4,Yes,No,No,No,No,No,No internet,Yes,No,Month-to-month,No,Electronic check,41.33,121.65,Yes
CUST06287,Male,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No internet,No internet,Month-to-month,Yes,Credit card,75.51,5387.96,Yes
CUST06288,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet,Month-to-month,No,Electronic check,33.86,288.46,Yes
CUST06289,Female,0,No,No,56,Yes,No,DSL,No,No internet,Yes,No internet,Yes,Yes,One year,Yes,Electronic check,44.6,2599.64,No
CUST06290,Female,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No internet,No internet,One year,No,Mailed check,37.59,85.54,No
CUST06291,Male,0,Yes,No,41,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet,One year,Yes,Electronic check,76.63,3167.14,No
CUST06292,Female,0,No,No,16,Yes,No,No,No internet,No,Yes,Yes,No internet,No internet,One year,No,Bank transfer,43.24,563.82,No
CUST06293,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No internet,No,No internet,No internet,Yes,Two year,No,Mailed check,43.69,75.69,No
CUST06294,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet,No,Two year,Yes,Electronic check,44.8,1384.69,No
CUST06295,Female,0,Yes,No,53,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,78.54,4057.35,No
CUST06296,Female,1,Yes,No,4,Yes,Yes,Fiber optic,No internet,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,88.02,179.9,Yes
CUST06297,Male,0,Yes,No,31,Yes,No,No,No,Yes,No,No internet,Yes,No,Month-to-month,No,Electronic check,73.93,2411.13,Yes
CUST06298,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No internet,Yes,No internet,No,Month-to-month,Yes,Electronic check,53.08,834.41,Yes
CUST06299,Female,1,No,No,33,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,82.63,2779.57,Yes
CUST06300,Male,0,No,No,30,No,No phone service,Fiber optic,No internet,No internet,No,Yes,No,Yes,Month-to-month,No,Electronic check,82.68,2609.87,No
CUST06301,Female,0,No,No,0,Yes,No,No,No,No internet,Yes,No,Yes,No internet,Month-to-month,No,Electronic check,65.01,53.69,Yes
CUST06302,Male,0,No,No,4,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,68.87,181.68,No
CUST06303,Male,0,No,No,15,Yes,Yes,No,No,No,No,No,No,No internet,Month-to-month,Yes,Mailed check,61.11,936.57,No
CUST06304,Female,0,No,No,65,Yes,No,DSL,No,No,No internet,No internet,Yes,No internet,Month-to-month,No,Bank transfer,109.24,7253.0,No
CUST06305,Female,0,No,No,10,Yes,Yes,Fiber optic,No internet,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,49.67,442.7,Yes
CUST06306,Female,0,Yes,No,23,Yes,Yes,DSL,Yes,No,Yes,No internet,No,No,One year,Yes,Mailed check,83.18,1883.24,No
CUST06307,Female,0,No,Yes,0,Yes,No,Fiber optic,No internet,Yes,No internet,No,No,No,Month-to-month,Yes,Electronic check,60.64,38.34,Yes
CUST06308,Female,1,No,No,29,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,64.72,2028.12,Yes
CUST06309,Female,0,Yes,Yes,22,Yes,No,DSL,No internet,No,Yes,Yes,No,No internet,Two year,No,Electronic check,35.06,,No
CUST06310,Female,0,No,No,30,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer,68.05,1956.15,No
CUST06311,Male,0,No,No,56,Yes,No,Fiber optic,Yes,Yes,No internet,No,No,Yes,One year,Yes,Bank transfer,53.7,3017.99,No
CUST06312,Male,0,No,No,3,Yes,No,No,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,54.74,174.5,No
CUST06313,Male,0,Yes,No,7,Yes,No phone service,DSL,No,Yes,No,No,No internet,No,Month-to-month,No,Credit card,38.9,337.42,Yes
CUST06314,Female,1,No,Yes,72,Yes,No,DSL,Yes,No,No internet,No,Yes,Yes,One year,Yes,Credit card,108.02,7639.77,No
CUST06315,Female,0,Yes,No,4,Yes,Yes,DSL,No internet,Yes,Yes,Yes,No,No internet,Month-to-month,No,Credit card,32.04,0.0,Yes
CUST06316,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,93.67,2799.4,No
CUST06317,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No internet,Yes,No,Yes,No,No internet,Month-to-month,Yes,Electronic check,69.05,2069.55,Yes
CUST06318,Female,0,No,No,27,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,37.65,931.6,Yes
CUST06319,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No internet,No internet,Yes,Month-to-month,Yes,Mailed check,64.57,394.72,Yes
CUST06320,Male,0,Yes,No,5,No,Yes,DSL,Yes,No internet,No,No,Yes,No internet,Month-to-month,No,Mailed check,28.36,144.18,Yes
CUST06321,Female,0,No,No,26,Yes,No,Fiber optic,No internet,No,Yes,No internet,Yes,No,Month-to-month,Yes,Credit card,71.79,2049.86,Yes
CUST06322,Male,0,Yes,No,4,Yes,No,DSL,No,No internet,No internet,No,Yes,No,Month-to-month,No,Electronic check,39.72,119.23,Yes
CUST06323,Male,0,Yes,No,26,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer,96.97,2404.77,No
CUST06324,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No internet,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,56.94,1056.72,No
CUST06325,Female,0,Yes,No,11,Yes,Yes,DSL,No internet,No internet,No,No internet,Yes,Yes,Month-to-month,No,Electronic check,23.1,199.04,Yes
CUST06326,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet,No,Yes,One year,No,Electronic check,51.24,451.78,No
CUST06327,Male,0,Yes,No,70,Yes,Yes,DSL,No internet,No internet,No,Yes,No internet,Yes,One year,No,Bank transfer,70.08,5018.75,No
CUST06328,Male,0,Yes,No,17,Yes,No,No,No,Yes,No,No internet,No,Yes,Month-to-month,No,Bank transfer,80.31,1534.22,Yes
CUST06329,Male,0,No,No,19,Yes,No,DSL,No,No,No internet,No internet,No internet,No,Month-to-month,Yes,Credit card,64.24,1235.93,Yes
CUST06330,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card,79.08,5498.37,No
CUST06331,Female,1,Yes,Yes,25,No,Yes,DSL,No internet,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,78.77,2010.37,No
CUST06332,Female,0,No,No,72,Yes,No,DSL,No,No internet,No,No,No internet,No,Month-to-month,Yes,Bank transfer,98.94,7111.89,Yes
CUST06333,Female,1,No,Yes,2,Yes,No,Fiber optic,No internet,No internet,Yes,No internet,Yes,No,Month-to-month,Yes,Electronic check,72.85,39.73,Yes
CUST06334,Male,0,No,Yes,44,Yes,No,No,No internet,No,Yes,Yes,No internet,No internet,Two year,No,Credit card,38.44,1786.78,No
CUST06335,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No internet,Yes,Yes,No,No internet,Yes,Month-to-month,Yes,Credit card,74.97,760.56,Yes
CUST06336,Male,1,No,No,39,Yes,No phone service,No,No internet,No,No internet,Yes,No,Yes,Month-to-month,Yes,Mailed check,52.11,,No
CUST06337,Male,0,No,No,46,Yes,No,DSL,No internet,No,No,No,Yes,No,Two year,Yes,Electronic check,89.33,4130.98,No
CUST06338,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,No internet,No,Yes,No,No,Month-to-month,Yes,Mailed check,44.51,145.98,Yes
CUST06339,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,No,No internet,Yes,Yes,Month-to-month,No,Credit card,50.88,797.92,No
CUST06340,Female,1,No,No,31,No,Yes,Fiber optic,No,No,No internet,Yes,Yes,Yes,Month-to-month,No,Electronic check,71.21,2066.88,Yes
CUST06341,Male,1,No,Yes,2,Yes,No,No,Yes,No,No internet,No,Yes,No,Two year,Yes,Bank transfer,62.5,35.86,No
CUST06342,Male,0,No,No,33,Yes,No,Fiber optic,No internet,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,85.45,2767.49,No
CUST06343,Female,0,No,No,2,Yes,Yes,Fiber optic,No internet,No,Yes,No internet,No,No,One year,Yes,Bank transfer,70.49,200.86,No
CUST06344,Female,0,No,No,59,Yes,No,No,Yes,No,Yes,No,No internet,No,Month-to-month,No,Mailed check,82.34,4828.15,Yes
CUST06345,Male,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,No internet,No internet,Yes,Month-to-month,No,Credit card,66.0,524.69,Yes
